MME_ID,Timestamp,Vendor,MM_AttachedUEs,MM_AttachAtt,MM_AttachSucc,CPU_Load,Paging_Attempts,MM_TAU_Att,MM_TAU_Succ,S6a_AuthInfoReq,S6a_AuthInfoSucc
MME_Centro_01,2025-09-21 10:45:00,Huawei,2971,326,308,48.450639588049505,156,143,147,362,325
MME_Centro_01,2025-09-21 11:00:00,Huawei,2284,224,213,39.00278297157699,93,105,107,236,223
MME_Centro_01,2025-09-21 11:15:00,Huawei,2915,312,297,51.620314453249534,116,121,150,338,316
MME_Centro_01,2025-09-21 11:30:00,Huawei,2502,216,212,45.72161392700225,99,113,125,222,221
MME_Centro_01,2025-09-21 11:45:00,Huawei,2127,219,209,41.365459877038205,99,92,104,250,220
MME_Centro_01,2025-09-21 12:00:00,Huawei,3488,362,345,62.77378153338349,159,186,173,383,345
MME_Centro_01,2025-09-21 12:15:00,Huawei,3464,335,318,62.00681560490614,159,173,166,377,336
MME_Centro_01,2025-09-21 12:30:00,Huawei,3478,363,352,51.186846816667206,118,171,156,416,364
MME_Centro_01,2025-09-21 12:45:00,Huawei,4197,422,408,66.20170645141613,171,218,206,470,428
MME_Centro_01,2025-09-21 13:00:00,Huawei,3324,345,326,59.7901671534202,133,172,154,351,334
MME_Centro_01,2025-09-21 13:15:00,Huawei,2983,322,303,53.559629851616315,90,150,137,336,329
MME_Centro_01,2025-09-21 13:30:00,Huawei,3518,379,370,63.32217143338012,203,172,174,409,381
MME_Centro_01,2025-09-21 13:45:00,Huawei,3236,334,322,59.602524911100744,106,156,156,400,324
MME_Centro_01,2025-09-21 14:00:00,Huawei,2335,214,204,50.029488894398156,145,127,104,241,221
MME_Centro_01,2025-09-21 14:15:00,Huawei,2956,315,302,45.16303671718392,102,153,132,348,320
MME_Centro_01,2025-09-21 14:30:00,Huawei,2345,213,202,51.80226625772432,107,104,99,226,207
MME_Centro_01,2025-09-21 14:45:00,Huawei,2598,247,235,42.80072586127277,88,123,113,278,248
MME_Centro_01,2025-09-21 15:00:00,Huawei,3111,288,277,50.95779773921179,109,169,144,318,290
MME_Centro_01,2025-09-21 15:15:00,Huawei,2652,267,268,58.86082178367361,135,118,121,288,291
MME_Centro_01,2025-09-21 15:30:00,Huawei,2211,239,231,40.446045456427996,87,107,95,253,232
MME_Centro_01,2025-09-21 15:45:00,Huawei,2253,230,221,42.20060988248163,96,102,108,239,227
MME_Centro_01,2025-09-21 16:00:00,Huawei,1895,165,156,49.692937296605436,108,79,78,178,167
MME_Centro_01,2025-09-21 16:15:00,Huawei,2918,304,276,46.597194033487156,103,138,147,321,305
MME_Centro_01,2025-09-21 16:30:00,Huawei,1996,214,207,43.63924128548727,111,87,89,225,216
MME_Centro_01,2025-09-21 16:45:00,Huawei,2748,295,275,41.81857027151514,124,125,133,319,281
MME_Centro_01,2025-09-21 17:00:00,Huawei,2796,283,271,46.03803036510416,98,155,141,309,294
MME_Centro_01,2025-09-21 17:15:00,Huawei,2596,258,244,50.397234927106176,112,112,120,279,266
MME_Centro_01,2025-09-21 17:30:00,Huawei,2578,251,245,55.250965013286525,92,134,119,277,272
MME_Centro_01,2025-09-21 17:45:00,Huawei,2605,264,250,54.86503292814955,145,120,123,287,274
MME_Centro_01,2025-09-21 18:00:00,Huawei,3172,312,290,51.61901880243959,90,169,141,355,313
MME_Centro_01,2025-09-21 18:15:00,Huawei,2869,276,261,49.446245368452644,101,122,146,306,271
MME_Centro_01,2025-09-21 18:30:00,Huawei,3162,315,292,40.6748562811442,154,165,137,341,311
MME_Centro_01,2025-09-21 18:45:00,Huawei,3863,359,343,54.57557569707416,170,183,179,380,367
MME_Centro_01,2025-09-21 19:00:00,Huawei,3221,350,336,49.77415367163799,167,161,154,386,345
MME_Centro_01,2025-09-21 19:15:00,Huawei,3601,350,328,61.408026681588666,160,176,171,382,348
MME_Centro_01,2025-09-21 19:30:00,Huawei,3515,415,385,58.11638404854051,180,182,173,461,429
MME_Centro_01,2025-09-21 19:45:00,Huawei,3609,367,354,64.31148336341576,132,176,178,377,390
MME_Centro_01,2025-09-21 20:00:00,Huawei,3213,327,306,56.05766154772791,143,162,157,351,305
MME_Centro_01,2025-09-21 20:15:00,Huawei,2662,238,232,45.33806765060406,102,132,132,275,247
MME_Centro_01,2025-09-21 20:30:00,Huawei,2652,260,253,50.3225159673293,105,145,140,274,262
MME_Centro_01,2025-09-21 20:45:00,Huawei,3668,357,332,62.36748048964159,146,188,172,380,354
MME_Centro_01,2025-09-21 21:00:00,Huawei,3382,380,365,42.21300019252013,120,172,175,422,397
MME_Centro_01,2025-09-21 21:15:00,Huawei,3484,340,332,57.432785751941026,175,164,172,370,352
MME_Centro_01,2025-09-21 21:30:00,Huawei,3369,355,340,47.478630039006816,143,175,148,397,354
MME_Centro_01,2025-09-21 21:45:00,Huawei,2218,218,199,37.13388185817389,131,126,112,225,225
MME_Centro_01,2025-09-21 22:00:00,Huawei,1959,188,177,38.94234394271667,126,115,96,197,180
MME_Centro_01,2025-09-21 22:15:00,Huawei,1977,203,192,42.61414232593279,93,102,114,218,203
MME_Centro_01,2025-09-21 22:30:00,Huawei,1353,148,134,33.828138485423345,71,82,71,159,131
MME_Centro_01,2025-09-21 22:45:00,Huawei,1884,188,180,37.832800161763515,77,110,101,195,190
MME_Centro_01,2025-09-21 23:00:00,Huawei,1843,201,192,32.23594383829278,88,84,103,219,192
MME_Centro_01,2025-09-21 23:15:00,Huawei,1890,164,162,30.549598450874306,111,97,93,168,176
MME_Centro_01,2025-09-21 23:30:00,Huawei,1741,178,164,37.49075977744113,53,92,92,192,170
MME_Centro_01,2025-09-21 23:45:00,Huawei,1787,183,173,37.02627670075338,79,92,102,203,180
MME_Centro_01,2025-09-22 00:00:00,Huawei,1606,198,190,22.515838520499095,31,88,71,212,203
MME_Centro_01,2025-09-22 00:15:00,Huawei,1927,215,205,40.18232806823074,66,107,107,235,204
MME_Centro_01,2025-09-22 00:30:00,Huawei,2698,318,296,42.040335663030824,106,149,139,346,307
MME_Centro_01,2025-09-22 00:45:00,Huawei,2685,274,259,49.26203306144966,94,146,118,298,279
MME_Centro_01,2025-09-22 01:00:00,Huawei,2039,222,215,38.265520671762076,95,99,95,243,228
MME_Centro_01,2025-09-22 01:15:00,Huawei,2258,229,213,37.337579506526325,117,95,103,265,229
MME_Centro_01,2025-09-22 01:30:00,Huawei,2374,272,243,46.5365067125899,91,104,121,300,249
MME_Centro_01,2025-09-22 01:45:00,Huawei,1397,149,144,35.80969203560337,61,90,70,160,152
MME_Centro_01,2025-09-22 02:00:00,Huawei,1818,187,178,42.88912911371435,115,85,93,215,196
MME_Centro_01,2025-09-22 02:15:00,Huawei,2038,204,192,42.24807209177042,101,102,88,214,191
MME_Centro_01,2025-09-22 02:30:00,Huawei,1880,212,200,38.792810032920734,70,82,94,228,206
MME_Centro_01,2025-09-22 02:45:00,Huawei,2407,238,223,38.40579805543343,86,101,118,269,248
MME_Centro_01,2025-09-22 03:00:00,Huawei,1827,178,164,33.284261715983234,100,110,91,191,173
MME_Centro_01,2025-09-22 03:15:00,Huawei,1829,151,140,47.03259788322486,120,90,90,146,140
MME_Centro_01,2025-09-22 03:30:00,Huawei,1281,114,105,35.725773975503344,102,62,67,105,98
MME_Centro_01,2025-09-22 03:45:00,Huawei,2009,193,190,45.47502196839296,101,104,85,198,200
MME_Centro_01,2025-09-22 04:00:00,Huawei,1820,197,192,34.032918586719205,63,88,91,232,192
MME_Centro_01,2025-09-22 04:15:00,Huawei,2271,250,241,38.9074998630573,67,121,108,261,256
MME_Centro_01,2025-09-22 04:30:00,Huawei,1523,164,160,34.815527315132194,106,69,62,185,171
MME_Centro_01,2025-09-22 04:45:00,Huawei,2386,229,223,41.260918083303004,82,137,103,263,231
MME_Centro_01,2025-09-22 05:00:00,Huawei,1960,215,206,44.224255307078685,87,114,88,221,206
MME_Centro_01,2025-09-22 05:15:00,Huawei,2429,241,227,40.79200251208987,99,112,115,260,231
MME_Centro_01,2025-09-22 05:30:00,Huawei,1933,196,182,31.880993648100148,87,83,102,216,201
MME_Centro_01,2025-09-22 05:45:00,Huawei,2664,235,223,42.29693688682028,39,123,128,260,230
MME_Centro_01,2025-09-22 06:00:00,Huawei,2845,323,310,46.880150000847564,118,160,123,360,336
MME_Centro_01,2025-09-22 06:15:00,Huawei,2612,251,230,48.070647942925305,128,124,131,271,260
MME_Centro_01,2025-09-22 06:30:00,Huawei,3267,308,291,46.29208916825252,125,161,173,342,303
MME_Centro_01,2025-09-22 06:45:00,Huawei,3806,404,387,60.834644212800335,146,181,175,428,401
MME_Centro_01,2025-09-22 07:00:00,Huawei,2742,267,255,53.71470341064378,142,141,137,292,271
MME_Centro_01,2025-09-22 07:15:00,Huawei,3258,298,282,48.61548947427843,162,148,150,340,299
MME_Centro_01,2025-09-22 07:30:00,Huawei,2296,238,226,40.70076620040301,98,95,102,275,247
MME_Centro_01,2025-09-22 07:45:00,Huawei,3116,304,291,49.777950760501476,121,148,161,317,307
MME_Centro_01,2025-09-22 08:00:00,Huawei,3937,383,363,62.593892475796665,167,192,191,429,366
MME_Centro_01,2025-09-22 08:15:00,Huawei,4570,439,410,66.12922330958537,178,244,208,477,439
MME_Centro_01,2025-09-22 08:30:00,Huawei,3058,326,308,41.71119447568617,142,139,145,364,304
MME_Centro_01,2025-09-22 08:45:00,Huawei,3083,298,274,56.927324985785425,158,148,150,340,272
MME_Centro_01,2025-09-22 09:00:00,Huawei,5089,524,493,63.81548360162845,206,258,239,578,518
MME_Centro_01,2025-09-22 09:15:00,Huawei,4182,428,405,55.12644838762962,178,212,207,448,427
MME_Centro_01,2025-09-22 09:30:00,Huawei,4437,456,429,64.34737362358757,194,220,222,506,463
MME_Centro_01,2025-09-22 09:45:00,Huawei,3500,336,321,57.21201708703835,156,161,162,368,335
MME_Centro_01,2025-09-22 10:00:00,Huawei,4118,420,399,48.12374030661755,176,209,197,458,438
MME_Centro_01,2025-09-22 10:15:00,Huawei,2976,283,259,57.32030214020989,131,154,142,314,268
MME_Centro_01,2025-09-22 10:30:00,Huawei,3329,311,287,58.759785721530875,142,172,168,333,311
MME_Centro_01,2025-09-22 10:45:00,Huawei,3846,396,380,49.949543294225215,140,208,192,426,393
MME_Centro_01,2025-09-22 11:00:00,Huawei,2428,236,218,44.39046689194098,143,136,113,271,223
MME_Centro_01,2025-09-22 11:15:00,Huawei,3247,336,313,46.45981215672326,156,168,155,368,319
MME_Centro_01,2025-09-22 11:30:00,Huawei,3411,364,344,44.07605126858048,130,181,149,400,354
MME_Centro_01,2025-09-22 11:45:00,Huawei,3277,321,304,46.49880004824503,112,164,155,352,304
MME_Centro_01,2025-09-22 12:00:00,Huawei,4502,420,388,62.39788393600841,196,230,231,460,401
MME_Centro_01,2025-09-22 12:15:00,Huawei,4467,461,440,58.64558122052237,165,239,220,522,471
MME_Centro_01,2025-09-22 12:30:00,Huawei,3979,423,398,49.37240594189469,137,186,192,443,410
MME_Centro_01,2025-09-22 12:45:00,Huawei,3826,386,374,67.75791358721223,193,197,179,423,376
MME_Centro_01,2025-09-22 13:00:00,Huawei,3862,397,393,50.19151625463725,206,184,190,455,420
MME_Centro_01,2025-09-22 13:15:00,Huawei,3614,381,371,60.30337130977499,172,175,174,415,399
MME_Centro_01,2025-09-22 13:30:00,Huawei,4032,389,367,56.141582329807164,146,193,204,425,374
MME_Centro_01,2025-09-22 13:45:00,Huawei,3437,348,335,56.77915108267112,176,175,168,378,336
MME_Centro_01,2025-09-22 14:00:00,Huawei,2739,252,235,44.72348844283213,119,126,144,289,239
MME_Centro_01,2025-09-22 14:15:00,Huawei,3237,283,260,51.47776929172353,135,145,153,305,273
MME_Centro_01,2025-09-22 14:30:00,Huawei,2758,250,236,53.1385912783248,126,137,133,289,263
MME_Centro_01,2025-09-22 14:45:00,Huawei,3024,310,303,55.06337385759682,122,149,145,333,329
MME_Centro_01,2025-09-22 15:00:00,Huawei,4159,429,406,72.21267099804412,210,183,191,455,421
MME_Centro_01,2025-09-22 15:15:00,Huawei,3608,351,335,45.644868142913126,173,172,170,383,339
MME_Centro_01,2025-09-22 15:30:00,Huawei,3251,371,371,47.15527446529423,153,159,140,410,386
MME_Centro_01,2025-09-22 15:45:00,Huawei,2957,304,299,44.48789313405574,159,135,144,323,319
MME_Centro_01,2025-09-22 16:00:00,Huawei,3610,381,368,46.67910130487001,167,197,168,413,380
MME_Centro_01,2025-09-22 16:15:00,Huawei,2765,277,264,46.07472878419812,85,129,123,313,279
MME_Centro_01,2025-09-22 16:30:00,Huawei,3326,319,310,56.38014402942083,146,152,166,344,315
MME_Centro_01,2025-09-22 16:45:00,Huawei,3360,355,335,60.79008886007372,124,179,152,391,363
MME_Centro_01,2025-09-22 17:00:00,Huawei,3352,336,310,54.43938886324806,176,172,173,361,329
MME_Centro_01,2025-09-22 17:15:00,Huawei,3206,319,315,52.72528738324172,160,151,166,361,329
MME_Centro_01,2025-09-22 17:30:00,Huawei,2490,241,226,38.37581201827641,131,121,110,273,237
MME_Centro_01,2025-09-22 17:45:00,Huawei,2800,291,266,50.83390407275486,134,129,131,319,272
MME_Centro_01,2025-09-22 18:00:00,Huawei,4337,413,375,51.52277891915662,158,195,205,462,387
MME_Centro_01,2025-09-22 18:15:00,Huawei,3111,302,289,54.085175525192184,136,168,151,336,292
MME_Centro_01,2025-09-22 18:30:00,Huawei,3038,285,276,54.89257877812199,152,166,150,311,284
MME_Centro_01,2025-09-22 18:45:00,Huawei,3851,377,346,65.71615088976137,185,185,182,414,374
MME_Centro_01,2025-09-22 19:00:00,Huawei,3908,422,398,61.08189791352674,143,167,186,459,402
MME_Centro_01,2025-09-22 19:15:00,Huawei,3841,409,382,46.508435276384674,142,190,198,450,401
MME_Centro_01,2025-09-22 19:30:00,Huawei,4342,470,449,59.75335545490866,196,220,205,527,486
MME_Centro_01,2025-09-22 19:45:00,Huawei,3915,386,366,55.925228455816104,203,192,183,424,380
MME_Centro_01,2025-09-22 20:00:00,Huawei,3966,378,355,57.56668790555766,163,196,181,430,388
MME_Centro_01,2025-09-22 20:15:00,Huawei,3553,322,302,57.016164264906315,129,191,154,358,316
MME_Centro_01,2025-09-22 20:30:00,Huawei,3572,357,345,55.39527081573484,147,169,155,391,358
MME_Centro_01,2025-09-22 20:45:00,Huawei,3149,330,314,57.03848381961014,147,161,148,347,336
MME_Centro_01,2025-09-22 21:00:00,Huawei,4529,452,442,62.46342875575243,220,207,208,503,469
MME_Centro_01,2025-09-22 21:15:00,Huawei,3754,358,340,66.05365414317356,161,191,184,379,361
MME_Centro_01,2025-09-22 21:30:00,Huawei,4314,427,405,63.699855771200475,188,230,222,473,432
MME_Centro_01,2025-09-22 21:45:00,Huawei,3285,304,284,56.85409230843866,156,181,149,331,311
MME_Centro_01,2025-09-22 22:00:00,Huawei,2387,245,227,51.3756453972037,59,105,109,262,234
MME_Centro_01,2025-09-22 22:15:00,Huawei,1915,204,196,42.11780714050595,67,97,82,225,191
MME_Centro_01,2025-09-22 22:30:00,Huawei,2384,241,231,41.944445082930386,94,113,102,268,252
MME_Centro_01,2025-09-22 22:45:00,Huawei,2540,270,256,47.55192689804851,130,127,126,287,286
MME_Centro_01,2025-09-22 23:00:00,Huawei,2243,237,233,36.29092132112397,100,117,104,260,254
MME_Centro_01,2025-09-22 23:15:00,Huawei,1463,159,153,35.42247569879825,101,94,80,160,156
MME_Centro_01,2025-09-22 23:30:00,Huawei,2318,224,222,46.966577308968034,98,115,116,230,223
MME_Centro_01,2025-09-22 23:45:00,Huawei,2372,218,202,49.08148832618004,95,122,117,239,213
MME_Centro_01,2025-09-23 00:00:00,Huawei,1913,150,143,41.122426443938316,90,100,89,184,154
MME_Centro_01,2025-09-23 00:15:00,Huawei,1958,209,198,36.46759307777548,54,101,82,215,199
MME_Centro_01,2025-09-23 00:30:00,Huawei,2222,190,173,48.143786929364936,121,108,102,216,192
MME_Centro_01,2025-09-23 00:45:00,Huawei,1588,191,176,39.44777851047876,89,76,78,201,176
MME_Centro_01,2025-09-23 01:00:00,Huawei,2083,201,194,36.54084891893354,92,86,111,209,193
MME_Centro_01,2025-09-23 01:15:00,Huawei,1574,124,112,27.82402122400513,46,77,59,117,98
MME_Centro_01,2025-09-23 01:30:00,Huawei,1791,200,185,50.69967487046972,76,82,79,212,179
MME_Centro_01,2025-09-23 01:45:00,Huawei,1705,174,168,44.33574148710137,79,87,84,206,171
MME_Centro_01,2025-09-23 02:00:00,Huawei,1956,183,178,47.124234798720224,107,81,89,194,192
MME_Centro_01,2025-09-23 02:15:00,Huawei,2107,184,178,41.17556378221619,80,95,102,209,188
MME_Centro_01,2025-09-23 02:30:00,Huawei,1656,186,167,32.590446733465555,76,102,80,198,180
MME_Centro_01,2025-09-23 02:45:00,Huawei,2188,246,238,39.50329640387943,112,105,100,274,248
MME_Centro_01,2025-09-23 03:00:00,Huawei,2130,223,210,36.46092710886906,102,88,92,251,225
MME_Centro_01,2025-09-23 03:15:00,Huawei,2178,247,234,33.30258047996823,78,130,108,266,245
MME_Centro_01,2025-09-23 03:30:00,Huawei,1862,170,161,31.226864273809042,73,86,90,174,166
MME_Centro_01,2025-09-23 03:45:00,Huawei,2348,232,222,46.348486406388716,91,117,115,252,236
MME_Centro_01,2025-09-23 04:00:00,Huawei,2744,292,276,42.87723194056189,106,133,128,321,277
MME_Centro_01,2025-09-23 04:15:00,Huawei,2461,235,214,54.209348882936574,111,101,122,261,219
MME_Centro_01,2025-09-23 04:30:00,Huawei,2218,218,206,44.95813134805049,57,113,108,225,212
MME_Centro_01,2025-09-23 04:45:00,Huawei,1849,202,187,36.4598348662552,42,73,90,206,197
MME_Centro_01,2025-09-23 05:00:00,Huawei,1804,176,165,47.4377768749326,42,78,87,207,187
MME_Centro_01,2025-09-23 05:15:00,Huawei,2432,271,264,51.09161253492002,111,111,130,286,273
MME_Centro_01,2025-09-23 05:30:00,Huawei,2094,210,200,40.003481877407694,71,86,110,232,203
MME_Centro_01,2025-09-23 05:45:00,Huawei,2161,203,197,39.512851220384384,95,126,89,212,199
MME_Centro_01,2025-09-23 06:00:00,Huawei,3401,336,309,52.511542589750235,148,169,164,386,316
MME_Centro_01,2025-09-23 06:15:00,Huawei,2563,303,283,41.146651493371984,124,130,128,348,296
MME_Centro_01,2025-09-23 06:30:00,Huawei,3819,394,382,59.31612549258743,152,175,192,428,401
MME_Centro_01,2025-09-23 06:45:00,Huawei,3016,297,287,51.95524078102122,131,155,131,324,300
MME_Centro_01,2025-09-23 07:00:00,Huawei,3483,383,361,56.150694130148295,174,156,168,441,378
MME_Centro_01,2025-09-23 07:15:00,Huawei,2884,305,297,47.01097384347639,129,151,135,328,320
MME_Centro_01,2025-09-23 07:30:00,Huawei,3065,333,316,47.91937033618175,125,153,147,357,313
MME_Centro_01,2025-09-23 07:45:00,Huawei,3799,321,296,55.8158036506694,150,184,179,353,317
MME_Centro_01,2025-09-23 08:00:00,Huawei,3975,396,374,59.03665956318249,184,189,204,434,407
MME_Centro_01,2025-09-23 08:15:00,Huawei,2785,280,261,55.16225710180514,140,128,141,315,279
MME_Centro_01,2025-09-23 08:30:00,Huawei,4083,401,388,62.98575507623027,156,214,191,457,414
MME_Centro_01,2025-09-23 08:45:00,Huawei,4496,421,402,62.60324102939408,192,220,205,461,421
MME_Centro_01,2025-09-23 09:00:00,Huawei,4747,452,436,64.57397143309115,171,211,216,489,458
MME_Centro_01,2025-09-23 09:15:00,Huawei,3378,340,324,53.11531039634172,164,158,156,372,339
MME_Centro_01,2025-09-23 09:30:00,Huawei,3695,352,348,44.24346338582662,188,159,174,392,375
MME_Centro_01,2025-09-23 09:45:00,Huawei,4023,417,390,57.38560535123455,176,184,193,453,405
MME_Centro_01,2025-09-23 10:00:00,Huawei,2179,199,190,40.19984249966691,89,97,93,212,191
MME_Centro_01,2025-09-23 10:15:00,Huawei,4603,501,486,57.54220017766799,165,233,214,550,504
MME_Centro_01,2025-09-23 10:30:00,Huawei,3349,351,322,52.60699020553104,175,165,171,389,323
MME_Centro_01,2025-09-23 10:45:00,Huawei,3535,373,363,46.78997507625199,116,183,175,397,406
MME_Centro_01,2025-09-23 11:00:00,Huawei,3194,284,277,51.37743969890806,129,159,141,322,271
MME_Centro_01,2025-09-23 11:15:00,Huawei,2720,302,288,55.10745483404543,145,146,137,337,298
MME_Centro_01,2025-09-23 11:30:00,Huawei,3029,289,282,54.89249516363175,127,156,131,310,297
MME_Centro_01,2025-09-23 11:45:00,Huawei,1935,179,171,30.777486833282303,109,89,70,204,175
MME_Centro_01,2025-09-23 12:00:00,Huawei,3345,309,292,59.48163999857409,142,168,169,326,299
MME_Centro_01,2025-09-23 12:15:00,Huawei,4561,466,441,68.46975680121255,193,226,222,511,468
MME_Centro_01,2025-09-23 12:30:00,Huawei,4328,431,416,63.70104723271116,233,203,207,475,435
MME_Centro_01,2025-09-23 12:45:00,Huawei,3829,423,414,57.32333253576558,145,182,184,463,424
MME_Centro_01,2025-09-23 13:00:00,Huawei,3704,363,342,62.65196174679712,169,170,187,390,361
MME_Centro_01,2025-09-23 13:15:00,Huawei,4632,486,457,64.33117231315944,181,213,222,533,472
MME_Centro_01,2025-09-23 13:30:00,Huawei,4203,444,415,62.951253640244865,171,213,216,514,417
MME_Centro_01,2025-09-23 13:45:00,Huawei,4747,436,417,75.23964921905167,196,238,228,480,435
MME_Centro_01,2025-09-23 14:00:00,Huawei,3139,325,308,39.48228795393565,106,143,159,353,328
MME_Centro_01,2025-09-23 14:15:00,Huawei,3191,321,297,46.89158361065528,154,168,157,352,321
MME_Centro_01,2025-09-23 14:30:00,Huawei,3325,366,334,61.21473279423522,151,159,151,383,342
MME_Centro_01,2025-09-23 14:45:00,Huawei,2900,309,292,45.63122485353331,113,155,130,325,298
MME_Centro_01,2025-09-23 15:00:00,Huawei,2989,317,298,52.19808923926238,147,168,138,346,309
MME_Centro_01,2025-09-23 15:15:00,Huawei,2936,296,287,44.902532304340006,131,153,143,323,317
MME_Centro_01,2025-09-23 15:30:00,Huawei,3396,314,301,50.740278808589174,141,158,153,351,325
MME_Centro_01,2025-09-23 15:45:00,Huawei,3209,355,325,57.04632738861726,95,143,149,405,345
MME_Centro_01,2025-09-23 16:00:00,Huawei,2217,200,191,46.530652723845826,100,123,100,220,199
MME_Centro_01,2025-09-23 16:15:00,Huawei,3298,383,362,50.6912449994571,161,159,169,415,383
MME_Centro_01,2025-09-23 16:30:00,Huawei,2592,262,249,46.137075210587106,134,145,129,295,269
MME_Centro_01,2025-09-23 16:45:00,Huawei,3051,293,277,53.35508421345565,138,153,145,331,303
MME_Centro_01,2025-09-23 17:00:00,Huawei,2881,284,269,50.382742881580064,142,139,128,326,270
MME_Centro_01,2025-09-23 17:15:00,Huawei,2427,252,236,37.85390879209865,119,110,113,272,254
MME_Centro_01,2025-09-23 17:30:00,Huawei,2521,254,239,43.595291152056134,97,100,110,280,253
MME_Centro_01,2025-09-23 17:45:00,Huawei,2765,261,252,50.13700390654151,111,131,146,262,260
MME_Centro_01,2025-09-23 18:00:00,Huawei,3845,353,328,58.26762614938557,156,201,164,409,349
MME_Centro_01,2025-09-23 18:15:00,Huawei,4311,431,412,61.986594701909496,163,191,214,474,446
MME_Centro_01,2025-09-23 18:30:00,Huawei,3059,290,284,47.06259416798866,136,142,158,291,300
MME_Centro_01,2025-09-23 18:45:00,Huawei,4145,426,418,58.81197138418523,200,205,192,472,443
MME_Centro_01,2025-09-23 19:00:00,Huawei,4512,435,410,77.06768158246041,174,224,211,476,431
MME_Centro_01,2025-09-23 19:15:00,Huawei,3480,341,324,61.078109850577604,157,161,161,380,343
MME_Centro_01,2025-09-23 19:30:00,Huawei,3416,350,333,63.06893432287407,140,158,175,390,361
MME_Centro_01,2025-09-23 19:45:00,Huawei,3647,367,340,66.65132045086476,157,179,157,383,360
MME_Centro_01,2025-09-23 20:00:00,Huawei,4288,443,420,61.55743742095456,171,217,202,490,442
MME_Centro_01,2025-09-23 20:15:00,Huawei,3877,364,357,57.294425892597324,159,188,182,389,369
MME_Centro_01,2025-09-23 20:30:00,Huawei,3388,395,364,43.263254678349725,152,164,158,436,377
MME_Centro_01,2025-09-23 20:45:00,Huawei,4231,405,394,55.53403499536094,185,217,192,450,413
MME_Centro_01,2025-09-23 21:00:00,Huawei,3083,311,297,58.655123883193994,135,151,148,336,304
MME_Centro_01,2025-09-23 21:15:00,Huawei,3763,352,331,55.02814232654228,184,183,172,375,333
MME_Centro_01,2025-09-23 21:30:00,Huawei,3707,366,351,63.86758100531334,179,191,158,397,379
MME_Centro_01,2025-09-23 21:45:00,Huawei,4367,417,411,65.0718627018353,172,214,208,456,429
MME_Centro_01,2025-09-23 22:00:00,Huawei,2441,273,252,47.389064072259295,110,117,114,301,280
MME_Centro_01,2025-09-23 22:15:00,Huawei,1984,220,204,38.717739481678414,80,91,95,243,202
MME_Centro_01,2025-09-23 22:30:00,Huawei,2069,178,169,37.79402276186922,46,99,98,201,168
MME_Centro_01,2025-09-23 22:45:00,Huawei,2329,223,208,44.57547889917326,111,122,118,250,223
MME_Centro_01,2025-09-23 23:00:00,Huawei,1522,156,149,38.33285669062295,65,61,71,169,149
MME_Centro_01,2025-09-23 23:15:00,Huawei,2016,145,138,36.58603306010128,78,99,103,148,144
MME_Centro_01,2025-09-23 23:30:00,Huawei,2153,241,227,49.70395759021952,162,117,90,244,243
MME_Centro_01,2025-09-23 23:45:00,Huawei,2334,253,242,36.852846075130046,92,102,99,262,256
MME_Algarve_02,2025-09-10 00:00:00,Ericsson,2525,224,212,54.14469989823125,109,103,137,242,226
MME_Algarve_02,2025-09-10 00:15:00,Ericsson,1893,168,160,42.703104272709446,93,80,98,181,167
MME_Algarve_02,2025-09-10 00:30:00,Ericsson,2191,220,215,39.81775895558654,78,107,119,240,234
MME_Algarve_02,2025-09-10 00:45:00,Ericsson,2188,230,207,38.969351394984514,112,121,92,251,216
MME_Algarve_02,2025-09-10 01:00:00,Ericsson,2340,250,243,35.81353744821223,108,132,102,282,260
MME_Algarve_02,2025-09-10 01:15:00,Ericsson,1806,194,191,37.273652940963636,46,84,90,197,201
MME_Algarve_02,2025-09-10 01:30:00,Ericsson,2044,185,174,38.59146788159124,105,95,94,211,192
MME_Algarve_02,2025-09-10 01:45:00,Ericsson,2430,230,214,41.50819687279718,92,126,114,251,219
MME_Algarve_02,2025-09-10 02:00:00,Ericsson,1686,130,118,34.841322167071546,65,58,83,140,119
MME_Algarve_02,2025-09-10 02:15:00,Ericsson,1869,227,214,48.43439317913914,76,100,78,264,221
MME_Algarve_02,2025-09-10 02:30:00,Ericsson,2368,237,222,33.73303724399152,103,117,118,281,216
MME_Algarve_02,2025-09-10 02:45:00,Ericsson,2095,170,162,36.94087278592323,113,92,103,179,171
MME_Algarve_02,2025-09-10 03:00:00,Ericsson,1630,171,157,43.04339861973265,101,80,71,190,157
MME_Algarve_02,2025-09-10 03:15:00,Ericsson,1821,184,175,34.94294339461379,87,87,92,196,189
MME_Algarve_02,2025-09-10 03:30:00,Ericsson,1670,137,125,38.58774381950302,37,62,77,151,132
MME_Algarve_02,2025-09-10 03:45:00,Ericsson,2095,195,186,47.52139418763924,128,105,79,199,200
MME_Algarve_02,2025-09-10 04:00:00,Ericsson,2225,247,231,42.76367240546322,61,117,115,273,247
MME_Algarve_02,2025-09-10 04:15:00,Ericsson,1946,206,191,35.68390599672422,107,124,107,240,197
MME_Algarve_02,2025-09-10 04:30:00,Ericsson,1221,117,107,28.48952652789184,94,82,55,145,125
MME_Algarve_02,2025-09-10 04:45:00,Ericsson,2111,199,184,37.93978059154868,87,105,101,196,189
MME_Algarve_02,2025-09-10 05:00:00,Ericsson,2536,222,222,45.42825985683973,127,123,119,244,223
