UPF_ID,Timestamp,GTP_N3_Octets_DL,GTP_N3_Octets_UL,GTP_N3_Packets_DL,GTP_N3_Packets_UL,N6_Throughput_DL,N6_Throughput_UL,Packet_Loss_Rate_UL
UPF_Norte_01,2025-09-23 10:30:00,385414570,257668982,419383,174056,3.95654191883271,3.638419564756551,0.12067973901736433
UPF_Norte_01,2025-09-23 10:45:00,464365048,213264382,205949,190952,2.538196131150576,1.683537274362302,0.112486188289288
UPF_Norte_01,2025-09-23 11:00:00,572617621,239704206,322414,199750,3.5319851728731106,3.187218384212102,0.1601394390339364
UPF_Norte_01,2025-09-23 11:15:00,570842879,472616615,451307,123570,6.708083885473398,3.0222748617724764,0.10647061646428234
UPF_Norte_01,2025-09-23 11:30:00,907321268,414864672,530207,167168,4.840247632711079,2.2501288682839355,0.16277665333069635
UPF_Norte_01,2025-09-23 11:45:00,710976701,367500104,539622,299336,10.953117592722961,4.055765022499575,0.05626431423202032
UPF_Norte_01,2025-09-23 12:00:00,746443122,276805478,570122,254386,8.677439309942283,3.7444824274935558,0.06200499609213755
UPF_Norte_01,2025-09-23 12:15:00,814434210,340629495,378496,217067,9.0024969634242,4.410929381657459,0.09782227957829831
UPF_Norte_01,2025-09-23 12:30:00,911144920,319250086,382553,321539,8.01476924599228,5.259357912702045,0.10652627446493397
UPF_Norte_01,2025-09-23 12:45:00,628803896,270178628,326556,206704,4.432084023365283,4.397230533704507,0.1764435081316299
UPF_Norte_01,2025-09-23 13:00:00,739113425,416164348,535342,388686,9.42228766795651,5.267481938524781,0.05285621958701099
UPF_Norte_01,2025-09-23 13:15:00,1011879012,539244710,679468,251432,10.030778898086599,5.061207737785182,0.0
UPF_Norte_01,2025-09-23 13:30:00,1046871752,490332015,769654,472858,9.838036639538235,6.003421755679378,0.05907285901218077
UPF_Norte_01,2025-09-23 13:45:00,601981187,296133082,380425,226126,5.993390614457758,4.721673898026561,0.11435450295124207
UPF_Norte_01,2025-09-23 14:00:00,379498220,218529440,346409,97114,4.712987254632636,1.6938027833219098,0.04136091363146038
UPF_Norte_01,2025-09-23 14:15:00,748969131,322396997,431476,229798,3.858675427829173,3.060976745946117,0.1106892331761142
UPF_Norte_01,2025-09-23 14:30:00,684052903,123672017,486225,225830,6.390262969936124,3.6197184557420483,0.0
UPF_Norte_01,2025-09-23 14:45:00,561635100,382079879,254725,212341,5.165365647623338,2.8323738533961085,0.06569845491300413
UPF_Norte_01,2025-09-23 15:00:00,515124108,386497248,449437,117126,6.74742630592025,4.633079817565292,0.1169603980101599
UPF_Norte_01,2025-09-23 15:15:00,800058760,467234797,411443,249748,6.439124646847521,3.0001364638970847,0.1256228693723569
UPF_Norte_01,2025-09-23 15:30:00,400481375,192274207,317747,202592,6.964131302168109,3.0779502975814568,0.0809325961249719
UPF_Norte_01,2025-09-23 15:45:00,604813416,226314442,468054,137040,6.053481440985981,2.4745462396001052,0.05413174668087189
UPF_Norte_01,2025-09-23 16:00:00,916803476,543294138,475557,306205,6.125117779719919,2.5148481816022072,0.015174751190895244
UPF_Norte_01,2025-09-23 16:15:00,533059509,265612274,633705,208644,4.94003022949176,4.416817089160172,0.10529818679912004
UPF_Norte_01,2025-09-23 16:30:00,340488347,222624636,320711,82873,3.4120538128895683,2.8183526492224287,0.1605819159164467
UPF_Norte_01,2025-09-23 16:45:00,557132692,391130194,527059,255385,10.320507158686809,3.0454178034647956,0.10905652215080602
UPF_Norte_01,2025-09-23 17:00:00,561555883,245404977,430076,227242,5.4194067923132625,3.7393178752269467,0.07214401076632494
UPF_Norte_01,2025-09-23 17:15:00,591767550,297327569,336240,154970,7.427684567364871,1.5604642854838209,0.0497194389597013
UPF_Norte_01,2025-09-23 17:30:00,540256119,99022465,365548,195026,6.370451371547299,2.874970000753944,0.1410226651492351
UPF_Norte_01,2025-09-23 17:45:00,269442048,320147850,416056,122118,6.931661334901805,2.986522606358329,0.09332394815335028
UPF_Norte_01,2025-09-23 18:00:00,617626645,329088753,520763,267542,10.613262892021144,4.538538227406657,0.10181286907486704
UPF_Norte_01,2025-09-23 18:15:00,1100431278,393209972,661667,323047,9.645710038805744,4.569900590460951,0.11930350577070398
UPF_Norte_01,2025-09-23 18:30:00,962998784,422687642,658659,311229,9.442803969544558,6.348019755867114,0.07970653780807063
UPF_Norte_01,2025-09-23 18:45:00,666093241,419374439,415940,299080,6.049006749420583,2.9299277202550593,0.12700192108325192
UPF_Norte_01,2025-09-23 19:00:00,836572099,391327603,611473,358907,7.571595571242496,6.301625956992539,0.0430230357246914
UPF_Norte_01,2025-09-23 19:15:00,543389768,428597817,539000,325109,8.802110856419459,3.941576658016665,0.1606291804336813
UPF_Norte_01,2025-09-23 19:30:00,1114152678,218994195,516513,253530,6.912075310162482,4.654300076523675,0.0991721761841197
UPF_Norte_01,2025-09-23 19:45:00,658930881,347923395,537356,348443,6.536793543126612,4.8163473943728325,0.11614202155418332
UPF_Norte_01,2025-09-23 20:00:00,970419003,441972789,706595,371950,10.08082912804587,5.083977847599622,0.1049736037286165
UPF_Norte_01,2025-09-23 20:15:00,802500767,383837668,629501,243253,8.996459846059588,3.631854674970004,0.1477473875874823
UPF_Norte_01,2025-09-23 20:30:00,980865807,599404444,690334,381531,9.064298238265366,6.058705251768961,0.0684816753122971
UPF_Norte_01,2025-09-23 20:45:00,810525588,429601032,594062,284659,8.598977521064873,3.234388014243585,0.05744090465002399
UPF_Norte_01,2025-09-23 21:00:00,1129923980,351072940,531735,315784,12.014118408227922,4.566786343677244,0.031557413547277896
UPF_Norte_01,2025-09-23 21:15:00,709643907,325833840,540539,256992,10.347613331587493,3.7271110389643844,0.06230314239125201
UPF_Norte_01,2025-09-23 21:30:00,975004243,346243665,671833,253326,8.667666165064462,3.2992618012287354,0.1385647216254206
UPF_Norte_01,2025-09-23 21:45:00,809564933,500211079,462043,174011,7.473752419921253,3.4192369081858245,0.08798821736223165
UPF_Norte_01,2025-09-23 22:00:00,149790431,228509434,152229,109036,3.6187492253530946,1.6140453005179511,0.08381018437570951
UPF_Norte_01,2025-09-23 22:15:00,407063477,190321851,278270,-1943,4.334337053353095,2.723812012312024,0.1019712563654253
UPF_Norte_01,2025-09-23 22:30:00,335129737,200989669,200910,131125,4.699924337456796,1.369299730115866,0.0
UPF_Norte_01,2025-09-23 22:45:00,221389213,181676191,100162,1760,2.4848764381005464,0.1484180186519768,0.18817434710449282
UPF_Norte_01,2025-09-23 23:00:00,647789959,56147031,289922,104384,2.697329635055085,1.6263062329458813,0.02841918469140023
UPF_Norte_01,2025-09-23 23:15:00,295721730,173152069,159445,120649,2.057310120125534,0.1335127693945104,0.08956567803070564
UPF_Norte_01,2025-09-23 23:30:00,213470994,81040246,152303,97108,2.739218329122606,1.6822069411233473,0.1041104607573398
UPF_Norte_01,2025-09-23 23:45:00,329963781,196632516,253568,125119,3.9612007984867286,2.4836696571303847,0.04809092826348643
UPF_Centro_01,2025-09-10 00:00:00,20004117,60835346,249009,104232,1.5856189803458296,2.598667022649126,0.04541967390643229
UPF_Centro_01,2025-09-10 00:15:00,457266054,208240958,229083,154719,1.3878951595023912,2.314227270022763,0.10943245708692206
UPF_Centro_01,2025-09-10 00:30:00,187244829,214169689,73575,136923,2.7723135311800005,1.8407969828369595,0.06292297418069848
UPF_Centro_01,2025-09-10 00:45:00,680569643,189159436,247283,162097,3.7098100780182737,2.211994136924763,0.1959869850500695
UPF_Centro_01,2025-09-10 01:00:00,232161582,98591267,118198,98947,1.7653711808311194,0.604661142231442,0.11729675991085939
UPF_Centro_01,2025-09-10 01:15:00,157233211,35137883,305049,72035,2.9900049269680027,1.5219241698546504,0.1059441636380847
UPF_Centro_01,2025-09-10 01:30:00,159139921,171365186,184913,15419,0.0,0.5729022655329716,0.06379087370769153
UPF_Centro_01,2025-09-10 01:45:00,69002140,3801,176601,64357,2.379597875118774,2.8616443705927663,0.047037385041329274
UPF_Centro_01,2025-09-10 02:00:00,493070398,190055406,344908,117388,3.7926245561067082,1.8397753738818883,0.1268557427642601
UPF_Centro_01,2025-09-10 02:15:00,425859534,138816407,58553,111025,3.292047582036101,2.4304758704306964,0.17004745117721126
UPF_Centro_01,2025-09-10 02:30:00,325257566,94238839,378565,120901,5.80996767395198,1.4439805151408016,0.04276208882195917
UPF_Centro_01,2025-09-10 02:45:00,332456520,191976300,242552,133486,5.100094941542575,1.806394257476265,0.07805219747939232
UPF_Centro_01,2025-09-10 03:00:00,278641068,23824902,61061,170512,5.753019879854525,3.3358938059804295,0.08643492904742082
UPF_Centro_01,2025-09-10 03:15:00,408631041,17121957,76184,64515,2.5276496191317652,0.0,0.2123807111666833
UPF_Centro_01,2025-09-10 03:30:00,663733705,142959782,243975,191176,3.814540032848761,1.0114482274700718,0.10536886558924752
UPF_Centro_01,2025-09-10 03:45:00,214693887,116139194,195207,100465,4.180460584970868,0.7251761263168686,0.14940784606406357
UPF_Centro_01,2025-09-10 04:00:00,234821166,225665962,251597,70538,3.7784547920718814,1.3770853420307312,0.17280495840803867
UPF_Centro_01,2025-09-10 04:15:00,255536231,130896121,322226,186616,2.2278489674099298,3.706829071421848,0.020219414702990407
UPF_Centro_01,2025-09-10 04:30:00,260680474,116912995,172501,151137,4.794705279065067,1.1994519691195182,0.12167721219525945
UPF_Centro_01,2025-09-10 04:45:00,26048875,103570420,120770,60095,0.0,2.9468008713635268,0.026859253604538155
UPF_Centro_01,2025-09-10 05:00:00,490017396,123921633,219937,91462,6.665512959992937,1.4671373103092646,0.0
UPF_Centro_01,2025-09-10 05:15:00,636191791,194041449,186461,124369,6.822759071749412,2.502870329749584,0.12792765683436588
UPF_Centro_01,2025-09-10 05:30:00,346296823,88484444,143702,85690,5.1918715480261515,2.232830107871677,0.13984553942003553
UPF_Centro_01,2025-09-10 05:45:00,339487339,234945508,155647,174080,3.4771884462076663,2.2406326291867487,0.094827312913135
UPF_Centro_01,2025-09-10 06:00:00,669216094,151380531,493144,275215,9.196615528597185,4.005089036514708,0.07695694834795543
UPF_Centro_01,2025-09-10 06:15:00,1001536736,585480787,558559,198820,7.612047866041644,3.3941955336245355,0.09650962226793257
UPF_Centro_01,2025-09-10 06:30:00,573303681,318079244,309570,238345,7.082456589481886,3.0545207672490937,0.12729444169453338
UPF_Centro_01,2025-09-10 06:45:00,684045876,307264468,444014,101193,5.044826553535446,2.199902144578927,0.0214125607898253
UPF_Centro_01,2025-09-10 07:00:00,680380348,457608151,564957,352856,5.947382514419878,3.3890357999011687,0.08628313218954164
UPF_Centro_01,2025-09-10 07:15:00,477537767,359017320,254283,210420,7.836979344659332,3.3022340047744785,0.036039824493834735
UPF_Centro_01,2025-09-10 07:30:00,649842667,297054401,265834,203824,5.887344772067508,3.1009691822334706,0.041426635631795876
UPF_Centro_01,2025-09-10 07:45:00,656411465,283215372,425530,167081,5.281163140365188,3.3267383329902076,0.13446203037762408
UPF_Centro_01,2025-09-10 08:00:00,849437251,427601274,576280,214637,10.090799271658176,3.111639218894645,0.061051570163276406
UPF_Centro_01,2025-09-10 08:15:00,847696040,267617109,519590,273846,8.70282660365678,4.2323261962011625,0.11916150601134796
UPF_Centro_01,2025-09-10 08:30:00,1248259874,518397668,975849,483175,13.348511807873788,7.29682624505321,0.08678587302469024
UPF_Centro_01,2025-09-10 08:45:00,760667660,437193191,512990,281610,8.54021861670205,3.8848478362187255,0.06436693605892241
UPF_Centro_01,2025-09-10 09:00:00,1233217591,323491337,564490,364235,11.766908441290726,5.460348657704324,0.1204894239074843
UPF_Centro_01,2025-09-10 09:15:00,856374952,449022701,645480,315372,5.084649421941616,3.4997918603540317,0.0
UPF_Centro_01,2025-09-10 09:30:00,918911851,456054985,577771,280806,9.10682642238473,3.412259297527589,0.13766412294317754
UPF_Centro_01,2025-09-10 09:45:00,928037448,522998613,735666,354416,11.74050273025637,5.259226597298092,0.16138377826277922
UPF_Centro_01,2025-09-10 10:00:00,472246526,107851641,411680,97419,3.7918077253208677,2.064906755199991,0.11379787171924972
UPF_Centro_01,2025-09-10 10:15:00,638373226,120622525,422207,195303,4.224504320704293,3.1881863468200864,0.13431942410265207
UPF_Centro_01,2025-09-10 10:30:00,368851758,303253768,282431,103657,6.8744909713749625,2.6096923987916045,0.12610067987914303
UPF_Centro_01,2025-09-10 10:45:00,513054759,285120530,355277,258117,4.597558079156116,3.6432495086003067,0.0969389779865001
UPF_Centro_01,2025-09-10 11:00:00,460869199,93689770,134079,194358,4.578613106943103,1.2313253485486904,0.09949308940569956
UPF_Centro_01,2025-09-10 11:15:00,693369672,220641046,457389,244366,7.162878186397535,3.269824065195399,0.06898263661732468
UPF_Centro_01,2025-09-10 11:30:00,577069300,201073381,426575,195355,5.882909397747773,1.5934577591705457,0.020171214433017615
UPF_Centro_01,2025-09-10 11:45:00,575365953,297359846,602261,287055,7.334074257460154,2.1629661384546397,0.08660462994020325
UPF_Centro_01,2025-09-10 12:00:00,836332595,302607861,647723,305804,7.510591038714024,5.849937673448806,0.08636153325780332
UPF_Centro_01,2025-09-10 12:15:00,858446542,385412858,531181,330202,10.16977368644343,2.7127156893777307,0.2036067386142203
UPF_Centro_01,2025-09-10 12:30:00,834086671,191032385,677392,277109,8.431109735520614,3.5604780196873484,0.07558689210085925
UPF_Centro_01,2025-09-10 12:45:00,963829461,415809263,534393,327721,11.491397068333184,3.164108725706746,0.07439939848888218
UPF_Centro_01,2025-09-10 13:00:00,1176370183,525938781,758426,279888,8.312497828496646,4.761274361930184,0.1209091626261169
UPF_Centro_01,2025-09-10 13:15:00,1354000195,440980047,644659,379096,8.049712953356295,5.432822995919358,0.04466150261219293
UPF_Centro_01,2025-09-10 13:30:00,810721109,421791814,487955,314696,7.074711133281173,5.180558511740545,0.1385157347232681
UPF_Centro_01,2025-09-10 13:45:00,922396281,477095416,638603,335549,10.345812546674646,4.637581207642407,0.05114298251385938
UPF_Centro_01,2025-09-10 14:00:00,563822260,297986993,469573,281172,4.898328470096394,4.876059298687472,0.13108237468569825
UPF_Centro_01,2025-09-10 14:15:00,505760970,266261234,457236,182618,5.234817991812397,2.3769596472864234,0.103955528038246
UPF_Centro_01,2025-09-10 14:30:00,679310123,174130460,289838,66552,4.223689158970357,2.6796090180565426,0.029808605575761524
UPF_Centro_01,2025-09-10 14:45:00,505053400,200268083,169063,176783,5.19234754749991,3.2396967825886347,0.054577123387793566
UPF_Centro_01,2025-09-10 15:00:00,898017099,352065694,427860,283719,4.777906978902781,2.1335120310081095,0.1326209149157044
UPF_Centro_01,2025-09-10 15:15:00,850716294,340466457,499533,98399,5.955755034441285,3.9380582429440762,0.12072812963076683
UPF_Centro_01,2025-09-10 15:30:00,494184454,273694812,235435,194512,6.655605009271758,2.2886816722251835,0.0744193359275894
UPF_Centro_01,2025-09-10 15:45:00,577517693,336881439,353840,185404,5.334586579627999,3.2597963003498918,0.04390466615744555
UPF_Centro_01,2025-09-10 16:00:00,611630211,265635993,556508,235439,5.471835863467845,3.0100890007908854,0.05875468264598539
UPF_Centro_01,2025-09-10 16:15:00,778156443,233860361,361285,225363,4.453833699910003,4.0977810069376455,0.03504682128698498
UPF_Centro_01,2025-09-10 16:30:00,335604910,230743519,302033,336219,6.967492951794854,3.760479860485947,0.07738943356961846
UPF_Centro_01,2025-09-10 16:45:00,601705893,222117491,442817,114688,2.65308180696712,1.6407370824033052,0.11199531186579989
UPF_Centro_01,2025-09-10 17:00:00,484570623,235625337,151685,170434,6.44677130162553,2.0873056324554415,0.07658177710814087
UPF_Centro_01,2025-09-10 17:15:00,359246703,164889887,285900,251272,3.800483851712613,3.8793859792648195,0.18855837014399002
UPF_Centro_01,2025-09-10 17:30:00,686324455,220748145,42255,139113,4.807794701341592,2.049895775893145,0.0573728566289164
UPF_Centro_01,2025-09-10 17:45:00,603753188,408268820,550819,186786,6.744541661399755,4.729358683853209,0.0
UPF_Centro_01,2025-09-10 18:00:00,1039213203,447489255,646304,398059,9.933183578049533,4.857508348700209,0.1365463424739765
UPF_Centro_01,2025-09-10 18:15:00,1127341355,626479563,946860,297635,13.019647450647907,5.151878995343602,0.043745508109160405
UPF_Centro_01,2025-09-10 18:30:00,515493988,303172459,554909,213167,6.694467660455687,3.092610212104949,0.21821591386151107
UPF_Centro_01,2025-09-10 18:45:00,283369858,218715015,125031,187619,5.877884524063099,3.878813346848564,0.1286211659452151
UPF_Centro_01,2025-09-10 19:00:00,802369307,310490155,689869,324789,11.30696585383716,4.670464008587089,0.1483816526921662
UPF_Centro_01,2025-09-10 19:15:00,732917118,320786240,361982,213766,9.059968994847022,2.846728494093827,0.14914125384656357
UPF_Centro_01,2025-09-10 19:30:00,956198315,436456769,652758,257890,8.546492907794969,3.5584569850951517,0.13168405099095584
UPF_Centro_01,2025-09-10 19:45:00,1172568787,450391601,498177,286249,8.453022574957288,4.272946818655651,0.139594083966337
UPF_Centro_01,2025-09-10 20:00:00,350982837,383326280,357515,209774,8.14172324698603,3.017334134471136,0.16368961747084104
UPF_Centro_01,2025-09-10 20:15:00,1006618593,491994764,533756,346393,11.490824647642844,3.6699595857684,0.1399624983739389
UPF_Centro_01,2025-09-10 20:30:00,983640006,445337960,511808,353018,10.261120487618895,4.491316495994786,0.09712917372543757
UPF_Centro_01,2025-09-10 20:45:00,926448100,391616737,487892,270543,8.7051772350772,5.837458356127039,0.03919460766165457
UPF_Centro_01,2025-09-10 21:00:00,767003632,513612502,527064,287734,8.61404588078855,5.9071859818570225,0.10985943238053308
UPF_Centro_01,2025-09-10 21:15:00,771748261,449276752,381012,209641,8.466418420797769,3.869527049870177,0.16809861510886426
UPF_Centro_01,2025-09-10 21:30:00,457882945,215333935,513429,150466,6.443003027796963,3.3705164465201025,0.06598633644934715
UPF_Centro_01,2025-09-10 21:45:00,1045373088,498755369,722296,363794,9.380480681545047,3.386891599854785,0.04846089742849305
UPF_Centro_01,2025-09-10 22:00:00,376259036,179183309,362582,213752,4.751297419999315,2.3999978770007973,0.18542115390576117
UPF_Centro_01,2025-09-10 22:15:00,316489565,156716040,302408,110277,3.0726085532685152,0.7040847268798986,0.004196476948735622
UPF_Centro_01,2025-09-10 22:30:00,461331862,89098476,195195,32038,3.602114778262352,0.671480877728377,0.17977899555643212
UPF_Centro_01,2025-09-10 22:45:00,207975414,136849866,49765,67183,0.7634158492476759,1.704597918922485,0.11031595041963016
UPF_Centro_01,2025-09-10 23:00:00,196890501,38475333,200500,74946,3.5444463179739807,1.7434986429193888,0.058509982798425196
UPF_Centro_01,2025-09-10 23:15:00,203149625,95146765,103480,67976,3.6314845274085363,2.166510184321495,0.12478789419535194
UPF_Centro_01,2025-09-10 23:30:00,534966978,154584506,142020,137685,3.5221280847260266,1.1868031774158547,0.022992411166520982
UPF_Centro_01,2025-09-10 23:45:00,132600843,86782826,158028,39348,0.0,1.8462120192025562,0.07437257165999658
UPF_Centro_01,2025-09-11 00:00:00,21029095,36353363,100359,85832,0.40102493335461364,1.435685112833821,0.05040405535474493
UPF_Centro_01,2025-09-11 00:15:00,321781753,8023070,60808,85159,4.039191361310076,2.6911048399720077,0.10847549334699816
UPF_Centro_01,2025-09-11 00:30:00,298835993,188939958,290485,-12361,1.676831943450897,1.4153646680228305,0.11792867533988124
UPF_Centro_01,2025-09-11 00:45:00,200506161,69551025,102192,95713,0.0,0.0,0.08971057983224695
UPF_Centro_01,2025-09-11 01:00:00,245534137,180506870,191510,108630,6.508666841717136,1.8206265369749934,0.09565661399357864
UPF_Centro_01,2025-09-11 01:15:00,469494345,62281984,266536,94301,5.95765037518219,1.5857228290394476,0.018944347003577097
UPF_Centro_01,2025-09-11 01:30:00,162049424,233146318,391007,109016,3.1212490131831543,3.229962948647206,0.04633002213283556
UPF_Centro_01,2025-09-11 01:45:00,253289966,123757773,200523,96135,1.8063217830643046,0.570229317679267,0.20783192744452536
UPF_Centro_01,2025-09-11 02:00:00,225835135,113762194,258418,-12930,1.4094664573528328,2.118830393047969,0.10730049709539807
UPF_Centro_01,2025-09-11 02:15:00,-9030279,182900816,164054,30295,3.550738517677706,1.6865325761287706,0.09842758451900768
UPF_Centro_01,2025-09-11 02:30:00,41765087,131914947,79891,-24333,1.6574607987075298,1.7842274030712857,0.1077571168638863
UPF_Centro_01,2025-09-11 02:45:00,195901805,103387752,173383,173462,4.790378605513386,2.744608410819922,0.09660584197837137
UPF_Centro_01,2025-09-11 03:00:00,432551833,142875696,274815,141593,2.260769706095573,3.0995474231737608,0.1522714958385244
UPF_Centro_01,2025-09-11 03:15:00,5475125,110490897,102535,105445,1.9156736065044355,0.1804823628494907,0.062436460920212974
UPF_Centro_01,2025-09-11 03:30:00,56543943,88671829,150662,124093,3.600988959157884,1.5585676837030698,0.0813359963611072
UPF_Centro_01,2025-09-11 03:45:00,124666395,124351220,94302,18651,4.532993923637886,0.6145589319568212,0.16498257813408318
UPF_Centro_01,2025-09-11 04:00:00,89203500,207358691,240091,158364,4.05059743318844,2.3849034275635974,0.13014973241354083
UPF_Centro_01,2025-09-11 04:15:00,274238317,160571635,381020,126447,1.942926531743301,1.2443105952474711,0.11129192256952974
UPF_Centro_01,2025-09-11 04:30:00,111553323,126838846,107750,117332,3.6048820745410346,2.408245736229314,0.172923203155393
UPF_Centro_01,2025-09-11 04:45:00,323179420,137018877,217166,18102,2.501094762142861,1.1573529363940138,0.11039887901265236
UPF_Centro_01,2025-09-11 05:00:00,186738801,109066640,312074,149404,0.0,0.5806146838539262,0.0
UPF_Centro_01,2025-09-11 05:15:00,322712008,68455144,-97237,79095,1.8129353794369438,1.73827666525919,0.17631438837615812
UPF_Centro_01,2025-09-11 05:30:00,169399387,162249314,229239,195334,4.308771226826793,0.7289566084439025,0.06686349888098575
UPF_Centro_01,2025-09-11 05:45:00,194588784,128881632,105361,130493,2.811696665108173,0.24745797305504902,0.10028657703964676
UPF_Centro_01,2025-09-11 06:00:00,364899667,93367463,149843,207565,0.14273377097838846,2.2548772086372035,0.04532515678038188
UPF_Centro_01,2025-09-11 06:15:00,319815233,200034429,409695,173549,3.9401483303793308,1.9416364867999318,0.18085786237612
UPF_Centro_01,2025-09-11 06:30:00,475616511,160715477,316638,155788,3.935536602700805,1.4971783775786094,0.14384975746376494
UPF_Centro_01,2025-09-11 06:45:00,602565642,255258793,330441,100963,4.820346320504135,2.136551646100908,0.15278690293828429
UPF_Centro_01,2025-09-11 07:00:00,474810694,257675350,307219,242407,7.427321727496531,4.032078776103301,0.07230754202749315
UPF_Centro_01,2025-09-11 07:15:00,970363571,346336232,558961,367786,10.09955659882766,2.082857619289172,0.14905833772663502
UPF_Centro_01,2025-09-11 07:30:00,883740207,350601421,273094,181515,5.784686905516754,3.6192736688017755,0.07726867924134122
UPF_Centro_01,2025-09-11 07:45:00,296502534,167953713,149950,59867,1.1384105731178908,1.325183493903316,0.09548000417683572
UPF_Centro_01,2025-09-11 08:00:00,997140878,452653205,379178,229807,7.393289575863775,4.589630973975966,0.1275969372790019
UPF_Centro_01,2025-09-11 08:15:00,1444283850,614204700,623461,436019,11.346431231418318,6.858048570403314,0.15902150101315823
UPF_Centro_01,2025-09-11 08:30:00,1112893550,483653228,849969,461657,10.626504307416534,6.369631225094193,0.15509862537516494
UPF_Centro_01,2025-09-11 08:45:00,843928562,390078084,491589,128179,9.592496063290001,2.9520708703381353,0.07625425264108113
UPF_Centro_01,2025-09-11 09:00:00,927051629,420669951,838997,224702,9.482155304193206,6.7654195350904685,0.08124332897040759
UPF_Centro_01,2025-09-11 09:15:00,1238864444,622935794,717511,464464,13.485635554663169,8.161623082736167,0.07010272502063132
UPF_Centro_01,2025-09-11 09:30:00,801741941,476660826,605872,195402,10.606188788011004,5.225242969490354,0.0002991731848103474
UPF_Centro_01,2025-09-11 09:45:00,1226877235,543757375,577915,479608,12.50954686002898,5.97012155271688,0.07309551745655223
UPF_Centro_01,2025-09-11 10:00:00,738639046,349503276,329199,182002,7.071842833918058,3.429472415299626,0.15350403691977005
UPF_Centro_01,2025-09-11 10:15:00,473590409,151338668,173514,179899,4.809163382339173,1.3534184294007736,0.09522783245479405
UPF_Centro_01,2025-09-11 10:30:00,957154382,467092133,459883,206934,6.212184574344931,5.04843304370752,0.07522191849170448
UPF_Centro_01,2025-09-11 10:45:00,766211684,206583138,246984,120623,5.027963231549676,3.867899068183654,0.03131257541983905
UPF_Centro_01,2025-09-11 11:00:00,530591454,288012319,290099,136816,4.706004164603799,1.583230473587207,0.1160334535082948
UPF_Centro_01,2025-09-11 11:15:00,737505986,352248690,596310,290442,7.1121903931719315,3.90804233812295,0.11046530980116603
UPF_Centro_01,2025-09-11 11:30:00,468023764,389318666,407466,119905,5.004104046723755,2.267833018327708,0.06416231854583937
UPF_Centro_01,2025-09-11 11:45:00,591404684,393465207,447773,244264,7.005957952657696,4.421920556399557,0.13599014669925222
UPF_Centro_01,2025-09-11 12:00:00,1076307626,626768502,720195,322037,10.254510579405427,6.5670430737726315,0.014436809394816855
UPF_Centro_01,2025-09-11 12:15:00,745119827,365100785,543551,287579,7.573208688009015,4.299934829751159,0.10636660098124076
UPF_Centro_01,2025-09-11 12:30:00,775418530,445019137,552091,261397,6.762240152260072,4.829468801188352,0.0936616062300162
UPF_Centro_01,2025-09-11 12:45:00,740853572,523685745,662617,421809,5.155161050592566,5.092683230604499,0.10451072697741626
UPF_Centro_01,2025-09-11 13:00:00,920783262,496367504,483185,379516,9.21563412346096,4.000405049000895,0.14066169078512944
UPF_Centro_01,2025-09-11 13:15:00,803152899,432232883,657995,358688,7.185861638483448,5.900831318683817,0.17539106524844014
UPF_Centro_01,2025-09-11 13:30:00,576355553,278467560,576672,294334,10.354282088830022,3.7737196131393325,0.12543928935947493
UPF_Centro_01,2025-09-11 13:45:00,678288163,207411148,529764,309817,9.686963441810281,3.721833795040205,0.06734753510243059
UPF_Centro_01,2025-09-11 14:00:00,987444732,191195446,589431,127019,7.778769429969127,5.314327449500539,0.11407522317982734
UPF_Centro_01,2025-09-11 14:15:00,661875430,313229846,337134,291125,5.861889178816591,5.870568967369155,0.027373675835910896
UPF_Centro_01,2025-09-11 14:30:00,529129098,221940097,494928,213034,7.5134566658500965,2.7467412800882345,0.10424693837544566
UPF_Centro_01,2025-09-11 14:45:00,472327210,358854898,421927,218973,4.484414755686188,2.2086897229643863,0.0
UPF_Centro_01,2025-09-11 15:00:00,428955893,246378157,573540,235469,7.419471260232474,4.260107688691535,0.14873818140722428
UPF_Centro_01,2025-09-11 15:15:00,409219072,321169400,259287,166116,5.474028278292973,3.111091428821736,0.12632025742374448
UPF_Centro_01,2025-09-11 15:30:00,357996747,158630998,323641,87761,1.6074768999943227,3.3313316061445253,0.13699153208805603
UPF_Centro_01,2025-09-11 15:45:00,768582744,320054604,429683,220003,9.007106215412879,4.697153565454118,0.03471599177904282
UPF_Centro_01,2025-09-11 16:00:00,750349687,364227224,543813,211999,6.722203733612957,3.1304985393878484,0.06462634366071505
UPF_Centro_01,2025-09-11 16:15:00,148885576,125184113,531736,203063,7.822261711333606,2.7032643482564866,0.11216537604105425
UPF_Centro_01,2025-09-11 16:30:00,477559484,199307549,432995,116400,5.681270915267925,2.091841010016746,0.07736617325443476
UPF_Centro_01,2025-09-11 16:45:00,462068303,258187609,176959,184678,5.61289485102896,1.8291321027753487,0.07041376691199047
UPF_Centro_01,2025-09-11 17:00:00,427248594,314388857,315637,114315,3.450434721413899,1.5347494449099564,0.17393456709103236
UPF_Centro_01,2025-09-11 17:15:00,466700004,301382179,483089,147260,2.97149713606192,2.7869303962185237,0.0748318641886105
UPF_Centro_01,2025-09-11 17:30:00,723000768,430333605,466975,380035,6.213158966839426,2.6843682093379417,0.11594428940255236
UPF_Centro_01,2025-09-11 17:45:00,323494850,193002164,138417,128824,3.5487450402694747,2.546875823107344,0.07168905681804438
