PGW_ID,Timestamp,SM_ActivePDNSessions,SM_PdnConnEstabAtt,SM_PdnConnEstabSucc,SGi_Volume_DL,SGi_Volume_UL,APN_Data_Volume
PGW_Centro_02,2025-09-20 20:45:00,1624,350,345,550754540,278293237,1042537660
PGW_Centro_02,2025-09-20 21:00:00,1412,289,280,480028323,103182790,573034306
PGW_Centro_02,2025-09-20 21:15:00,1306,284,272,504923019,153198970,405296011
PGW_Centro_02,2025-09-20 21:30:00,1587,289,272,761915689,243260921,1062504009
PGW_Centro_02,2025-09-20 21:45:00,1097,216,207,542599115,141465302,819614575
PGW_Centro_02,2025-09-20 22:00:00,517,133,127,-32875795,221116237,357656266
PGW_Centro_02,2025-09-20 22:15:00,758,119,115,291432456,59931449,375382331
PGW_Centro_02,2025-09-20 22:30:00,605,152,148,-7815857,-59216322,30407506
PGW_Centro_02,2025-09-20 22:45:00,829,186,179,267247942,83852535,401151561
PGW_Centro_02,2025-09-20 23:00:00,776,147,142,68437874,111338428,-96306866
PGW_Centro_02,2025-09-20 23:15:00,845,158,156,416953709,113123744,640680022
PGW_Centro_02,2025-09-20 23:30:00,830,181,177,181025167,39777581,327523294
PGW_Centro_02,2025-09-20 23:45:00,796,158,154,274522290,80261411,-17200263
PGW_Centro_02,2025-09-21 00:00:00,963,151,149,643258177,137904539,387252965
PGW_Centro_02,2025-09-21 00:15:00,673,182,175,181684026,115874837,350361895
PGW_Centro_02,2025-09-21 00:30:00,1039,200,197,390353816,119946922,158272580
PGW_Centro_02,2025-09-21 00:45:00,615,67,63,87444950,14075323,203570958
PGW_Centro_02,2025-09-21 01:00:00,704,145,138,317090653,133282844,606960752
PGW_Centro_02,2025-09-21 01:15:00,864,140,138,317269596,170608563,27137173
PGW_Centro_02,2025-09-21 01:30:00,837,187,177,336484835,98467402,508108545
PGW_Centro_02,2025-09-21 01:45:00,914,183,180,98541244,162645848,273594716
PGW_Centro_02,2025-09-21 02:00:00,983,230,227,404974270,49345198,390751817
PGW_Centro_02,2025-09-21 02:15:00,699,180,172,116676475,51572898,-199364747
PGW_Centro_02,2025-09-21 02:30:00,941,168,162,376458819,98496473,221491149
PGW_Centro_02,2025-09-21 02:45:00,816,130,126,218782005,133543609,59782543
PGW_Centro_02,2025-09-21 03:00:00,978,221,212,274619538,15114936,367379215
PGW_Centro_02,2025-09-21 03:15:00,668,150,145,281368702,150072152,177564073
PGW_Centro_02,2025-09-21 03:30:00,688,116,112,26373330,128495347,297783055
PGW_Centro_02,2025-09-21 03:45:00,819,114,112,294966168,95005959,495522820
PGW_Centro_02,2025-09-21 04:00:00,652,137,133,94794834,25323867,75701817
PGW_Centro_02,2025-09-21 04:15:00,744,231,231,268580787,173309097,233982369
PGW_Centro_02,2025-09-21 04:30:00,722,216,205,11052830,38145826,351384218
PGW_Centro_02,2025-09-21 04:45:00,884,101,98,231626625,101452508,210244813
PGW_Centro_02,2025-09-21 05:00:00,825,165,158,346920843,133192328,258674982
PGW_Centro_02,2025-09-21 05:15:00,579,43,40,293219449,69105631,307139225
PGW_Centro_02,2025-09-21 05:30:00,691,142,134,190673657,155114761,369612856
PGW_Centro_02,2025-09-21 05:45:00,881,143,138,144815198,79185209,105225620
PGW_Centro_02,2025-09-21 06:00:00,1108,222,216,304682958,128916574,333131079
PGW_Centro_02,2025-09-21 06:15:00,867,185,185,62618571,147414799,383075597
PGW_Centro_02,2025-09-21 06:30:00,1332,276,265,593845093,251274044,557625974
PGW_Centro_02,2025-09-21 06:45:00,1398,376,373,220229632,302452980,597423818
PGW_Centro_02,2025-09-21 07:00:00,1130,239,235,150971500,125445837,566507492
PGW_Centro_02,2025-09-21 07:15:00,1607,338,337,466626144,185116008,783753014
PGW_Centro_02,2025-09-21 07:30:00,1032,152,146,87686929,187076682,350734372
PGW_Centro_02,2025-09-21 07:45:00,1046,173,166,212052106,230214176,784062600
PGW_Centro_02,2025-09-21 08:00:00,1570,310,288,440773293,267327052,766300285
PGW_Centro_02,2025-09-21 08:15:00,1873,353,336,662535528,370018473,1053205776
PGW_Centro_02,2025-09-21 08:30:00,1339,303,293,334592627,285765225,907724746
PGW_Centro_02,2025-09-21 08:45:00,1224,222,209,371635871,266701556,738484902
PGW_Centro_02,2025-09-21 09:00:00,1735,353,350,549878244,369436607,769013163
PGW_Centro_02,2025-09-21 09:15:00,1394,294,283,595863876,282825162,673842763
PGW_Centro_02,2025-09-21 09:30:00,1362,225,220,466594090,248969500,262340103
PGW_Centro_02,2025-09-21 09:45:00,1261,248,238,596249155,218396736,779443359
PGW_Centro_02,2025-09-21 10:00:00,1010,204,196,544849506,220263409,625959848
PGW_Centro_02,2025-09-21 10:15:00,1184,283,273,298106132,115821879,572606636
PGW_Centro_02,2025-09-21 10:30:00,1335,278,261,390680347,165902826,790155222
PGW_Centro_02,2025-09-21 10:45:00,1259,251,242,606865681,166241752,706596998
PGW_Centro_02,2025-09-21 11:00:00,1297,300,292,444533438,405725805,693911591
PGW_Centro_02,2025-09-21 11:15:00,1246,320,304,350243896,242459424,812705242
PGW_Centro_02,2025-09-21 11:30:00,1252,187,182,476927145,143197636,705042243
PGW_Centro_02,2025-09-21 11:45:00,1551,318,305,341734046,154724147,775393587
PGW_Centro_02,2025-09-21 12:00:00,1453,303,294,409805696,210637735,674198629
PGW_Centro_02,2025-09-21 12:15:00,1773,357,352,517137420,290220939,795810954
PGW_Centro_02,2025-09-21 12:30:00,1951,414,405,841430485,297956884,1052325488
PGW_Centro_02,2025-09-21 12:45:00,2027,410,385,610761585,313435980,989071207
PGW_Centro_02,2025-09-21 13:00:00,1652,301,292,550669142,218695996,673457238
PGW_Centro_02,2025-09-21 13:15:00,1387,282,275,560339472,175278091,736250808
PGW_Centro_02,2025-09-21 13:30:00,1622,330,322,646422803,331023205,704891698
PGW_Centro_02,2025-09-21 13:45:00,1877,348,336,538699971,483630292,1143555965
PGW_Centro_02,2025-09-21 14:00:00,1432,270,264,611774529,320311443,840350999
PGW_Centro_02,2025-09-21 14:15:00,1180,202,199,499396952,131043646,815786129
PGW_Centro_02,2025-09-21 14:30:00,1404,224,214,357783915,223257428,723826424
PGW_Centro_02,2025-09-21 14:45:00,1351,272,264,288450014,193148452,244928602
PGW_Centro_02,2025-09-21 15:00:00,1079,218,212,255082159,171664734,540717276
PGW_Centro_02,2025-09-21 15:15:00,1358,209,201,318295793,311327092,599571360
PGW_Centro_02,2025-09-21 15:30:00,1484,285,272,572209345,166867722,864400193
PGW_Centro_02,2025-09-21 15:45:00,1217,218,216,375100509,202743735,790136442
PGW_Centro_02,2025-09-21 16:00:00,1067,196,189,438633375,127431473,633698421
PGW_Centro_02,2025-09-21 16:15:00,1398,272,267,524089213,243373522,544849422
PGW_Centro_02,2025-09-21 16:30:00,1093,221,214,319091793,233626559,461365872
PGW_Centro_02,2025-09-21 16:45:00,1455,331,320,610012653,176520737,841610191
PGW_Centro_02,2025-09-21 17:00:00,1276,222,220,260670491,147093984,633968130
PGW_Centro_02,2025-09-21 17:15:00,1171,241,232,385534704,208350472,930536432
PGW_Centro_02,2025-09-21 17:30:00,1366,283,277,486237354,201009776,767898636
PGW_Centro_02,2025-09-21 17:45:00,1205,301,299,338710454,103908924,589087204
PGW_Centro_02,2025-09-21 18:00:00,1921,370,348,761967702,256966905,823754391
PGW_Centro_02,2025-09-21 18:15:00,1541,342,329,488559027,332503140,926974531
PGW_Centro_02,2025-09-21 18:30:00,2003,397,378,762430274,333837835,1154962699
PGW_Centro_02,2025-09-21 18:45:00,1634,330,314,377724747,332815799,754644870
PGW_Centro_02,2025-09-21 19:00:00,1054,229,223,478727294,209137532,464864117
PGW_Centro_02,2025-09-21 19:15:00,1240,196,191,518406695,262080566,902306332
PGW_Centro_02,2025-09-21 19:30:00,1440,282,271,520527249,228547807,520299567
PGW_Centro_02,2025-09-21 19:45:00,1598,346,337,392911690,314506890,1045777399
PGW_Centro_02,2025-09-21 20:00:00,2108,426,411,796381930,310472515,1106059218
PGW_Centro_02,2025-09-21 20:15:00,1700,351,342,331896396,369135254,874826808
PGW_Centro_02,2025-09-21 20:30:00,1470,289,286,684380654,259518105,746701884
PGW_Centro_02,2025-09-21 20:45:00,1639,316,305,418148366,288221362,976698062
PGW_Centro_02,2025-09-21 21:00:00,1350,217,210,441688348,309692718,684567971
PGW_Centro_02,2025-09-21 21:15:00,1710,406,393,771801911,444256804,833788185
PGW_Centro_02,2025-09-21 21:30:00,1414,284,276,472682873,263236656,673824496
PGW_Centro_02,2025-09-21 21:45:00,1642,345,343,509245307,257171701,739317389
PGW_Centro_02,2025-09-21 22:00:00,573,78,75,293085203,133336341,223968965
PGW_Centro_02,2025-09-21 22:15:00,851,174,168,291610268,204215223,265655097
PGW_Centro_02,2025-09-21 22:30:00,637,97,96,42180746,20623479,141769723
PGW_Centro_02,2025-09-21 22:45:00,838,179,170,115214918,212466495,542966968
PGW_Centro_02,2025-09-21 23:00:00,1007,203,195,163817167,77804106,281963340
PGW_Centro_02,2025-09-21 23:15:00,818,187,181,132406353,182806393,291906882
PGW_Centro_02,2025-09-21 23:30:00,802,98,92,-90421995,52729295,335081534
PGW_Centro_02,2025-09-21 23:45:00,489,114,113,46025569,133898640,-146292267
PGW_Centro_02,2025-09-22 00:00:00,1065,179,172,457901411,194315863,244264312
PGW_Centro_02,2025-09-22 00:15:00,898,173,165,105690728,245040671,419234223
PGW_Centro_02,2025-09-22 00:30:00,835,191,185,486256451,165146766,515085889
PGW_Centro_02,2025-09-22 00:45:00,868,171,168,232168048,144649501,445347755
PGW_Centro_02,2025-09-22 01:00:00,1145,221,215,341398744,77511767,847420290
PGW_Centro_02,2025-09-22 01:15:00,831,225,220,164529188,105642413,393674759
PGW_Centro_02,2025-09-22 01:30:00,688,175,170,290039829,143915167,-9913634
PGW_Centro_02,2025-09-22 01:45:00,1151,256,247,277722343,184830878,729503043
PGW_Centro_02,2025-09-22 02:00:00,899,199,189,117870836,57098913,710984535
PGW_Centro_02,2025-09-22 02:15:00,808,158,151,198959688,32793793,61666426
PGW_Centro_02,2025-09-22 02:30:00,710,163,159,267168739,63773123,681255575
PGW_Centro_02,2025-09-22 02:45:00,1057,251,245,128160290,151993709,553003745
PGW_Centro_02,2025-09-22 03:00:00,1204,233,228,152271562,108954247,361660482
PGW_Centro_02,2025-09-22 03:15:00,837,144,141,100930301,13694566,647177881
PGW_Centro_02,2025-09-22 03:30:00,960,248,236,316539853,168593744,497971168
PGW_Centro_02,2025-09-22 03:45:00,765,188,184,293328302,137265945,480777238
PGW_Centro_02,2025-09-22 04:00:00,872,194,189,202506056,140088859,255010350
PGW_Centro_02,2025-09-22 04:15:00,1004,215,211,233856772,93957397,59576032
PGW_Centro_02,2025-09-22 04:30:00,740,137,131,291682828,160772890,348357512
PGW_Centro_02,2025-09-22 04:45:00,619,133,129,168250943,111730059,339021453
PGW_Centro_02,2025-09-22 05:00:00,585,143,136,266392475,99695708,-194931243
PGW_Centro_02,2025-09-22 05:15:00,797,214,203,182619574,18279363,497263217
PGW_Centro_02,2025-09-22 05:30:00,849,168,163,202947060,43939199,35685711
PGW_Centro_02,2025-09-22 05:45:00,1051,226,221,226069550,194999794,201183348
PGW_Centro_02,2025-09-22 06:00:00,1787,355,339,515706983,298089701,1043226223
PGW_Centro_02,2025-09-22 06:15:00,1089,270,261,330033448,204682082,533740774
PGW_Centro_02,2025-09-22 06:30:00,1019,214,206,350812208,62290449,589780294
PGW_Centro_02,2025-09-22 06:45:00,1523,340,330,440732458,369875169,719518719
PGW_Centro_02,2025-09-22 07:00:00,1035,203,197,163538483,115876146,1028763407
PGW_Centro_02,2025-09-22 07:15:00,1316,254,245,267118342,177118809,626737063
PGW_Centro_02,2025-09-22 07:30:00,1499,310,305,511212506,305136695,1041281207
PGW_Centro_02,2025-09-22 07:45:00,1505,264,256,472037900,341218203,838137125
PGW_Centro_02,2025-09-22 08:00:00,1859,382,363,699230146,406030781,989092731
PGW_Centro_02,2025-09-22 08:15:00,1423,256,250,467853813,148485813,806481875
PGW_Centro_02,2025-09-22 08:30:00,2217,443,439,949871004,466977020,980601869
PGW_Centro_02,2025-09-22 08:45:00,2229,473,467,811571534,467306177,1236533067
PGW_Centro_02,2025-09-22 09:00:00,2091,432,410,979465109,491000173,1666854084
PGW_Centro_02,2025-09-22 09:15:00,2237,414,396,829054930,448007022,1418163266
PGW_Centro_02,2025-09-22 09:30:00,1659,337,320,541028611,363642278,787294641
PGW_Centro_02,2025-09-22 09:45:00,2096,422,401,809636450,343665465,1273331699
PGW_Centro_02,2025-09-22 10:00:00,1245,258,244,475125993,126400195,482126801
PGW_Centro_02,2025-09-22 10:15:00,1196,241,236,478807412,288073718,488189100
PGW_Centro_02,2025-09-22 10:30:00,1345,245,242,280661550,134322681,682629491
PGW_Centro_02,2025-09-22 10:45:00,1038,172,163,374723894,146699225,711288338
PGW_Centro_02,2025-09-22 11:00:00,1348,260,257,413810713,249397003,984643110
PGW_Centro_02,2025-09-22 11:15:00,1507,277,272,446017666,336946102,983718147
PGW_Centro_02,2025-09-22 11:30:00,1451,302,291,484906726,259262850,610562786
PGW_Centro_02,2025-09-22 11:45:00,1284,284,276,566350384,230139039,669255139
PGW_Centro_02,2025-09-22 12:00:00,1780,340,339,757309902,349370890,1075944796
PGW_Centro_02,2025-09-22 12:15:00,1976,389,369,681525126,238968411,1067056933
PGW_Centro_02,2025-09-22 12:30:00,1949,372,367,665123680,391215296,929766661
PGW_Centro_02,2025-09-22 12:45:00,1605,279,266,480461062,340306422,1040712507
PGW_Centro_02,2025-09-22 13:00:00,1711,380,360,594238293,360718655,829451050
PGW_Centro_02,2025-09-22 13:15:00,1780,353,354,554707001,336046874,1205690198
PGW_Centro_02,2025-09-22 13:30:00,1999,393,380,748082870,314115339,990541199
PGW_Centro_02,2025-09-22 13:45:00,1954,394,390,591268934,405727331,953928298
PGW_Centro_02,2025-09-22 14:00:00,1142,282,274,359012881,130761609,388696394
PGW_Centro_02,2025-09-22 14:15:00,1358,258,248,700240169,310261550,527732113
PGW_Centro_02,2025-09-22 14:30:00,1653,315,315,517794146,277272696,915875769
PGW_Centro_02,2025-09-22 14:45:00,1330,257,250,378377854,205919463,741545328
PGW_Centro_02,2025-09-22 15:00:00,1422,235,224,423969893,270913157,472672577
PGW_Centro_02,2025-09-22 15:15:00,1368,311,300,332298352,28671378,928006603
PGW_Centro_02,2025-09-22 15:30:00,2094,443,433,625556982,335011083,923035490
PGW_Centro_02,2025-09-22 15:45:00,950,148,143,249691737,147282702,648040761
PGW_Centro_02,2025-09-22 16:00:00,1504,260,252,428901161,271752951,727277670
PGW_Centro_02,2025-09-22 16:15:00,1574,328,318,451568633,302715768,893956050
PGW_Centro_02,2025-09-22 16:30:00,1272,234,232,492370530,146886062,879830037
PGW_Centro_02,2025-09-22 16:45:00,1600,326,324,496392214,322202455,624933008
PGW_Centro_02,2025-09-22 17:00:00,1390,280,269,613030189,222649038,680543620
PGW_Centro_02,2025-09-22 17:15:00,1609,325,313,338025403,258499340,869019890
PGW_Centro_02,2025-09-22 17:30:00,1587,318,304,625031700,208770581,791164188
PGW_Centro_02,2025-09-22 17:45:00,1534,330,313,566582858,285888948,746751530
PGW_Centro_02,2025-09-22 18:00:00,2344,491,468,1119912315,459489864,1475866593
PGW_Centro_02,2025-09-22 18:15:00,1735,354,351,886208992,284633328,1103277946
PGW_Centro_02,2025-09-22 18:30:00,2160,472,452,1031252037,405062556,1363638734
PGW_Centro_02,2025-09-22 18:45:00,2314,477,458,857093984,417326174,1080705850
PGW_Centro_02,2025-09-22 19:00:00,2035,366,350,812786376,313807026,715379342
PGW_Centro_02,2025-09-22 19:15:00,1764,386,376,551514197,244920946,892832012
PGW_Centro_02,2025-09-22 19:30:00,2500,491,474,981305498,418283862,1274969572
PGW_Centro_02,2025-09-22 19:45:00,1613,316,306,672576042,403960615,781102863
PGW_Centro_02,2025-09-22 20:00:00,1810,405,390,507331962,343735660,889632941
PGW_Centro_02,2025-09-22 20:15:00,2222,425,414,737095205,472980692,1458105641
PGW_Centro_02,2025-09-22 20:30:00,1709,339,332,800405284,391735477,926097859
PGW_Centro_02,2025-09-22 20:45:00,2007,410,400,855372890,348825943,1199712172
PGW_Centro_02,2025-09-22 21:00:00,2125,454,438,625904936,311578844,1434997887
PGW_Centro_02,2025-09-22 21:15:00,1369,289,284,693731883,336546055,803753924
PGW_Centro_02,2025-09-22 21:30:00,1141,222,212,376044770,157235024,794142184
PGW_Centro_02,2025-09-22 21:45:00,1991,414,406,876199168,409229613,1220144064
PGW_Centro_02,2025-09-22 22:00:00,966,172,164,378088705,163000346,354634686
PGW_Centro_02,2025-09-22 22:15:00,922,216,205,346755104,124300909,367074192
PGW_Centro_02,2025-09-22 22:30:00,860,207,203,273220846,14739480,555487019
PGW_Centro_02,2025-09-22 22:45:00,1075,212,202,183904728,115376239,677528759
PGW_Centro_02,2025-09-22 23:00:00,922,250,244,321646135,34507434,185084903
PGW_Centro_02,2025-09-22 23:15:00,758,198,190,436597076,151172411,208414046
PGW_Centro_02,2025-09-22 23:30:00,936,194,187,148424187,65439825,321839638
PGW_Centro_02,2025-09-22 23:45:00,1037,193,183,291465149,203559911,613481053
PGW_Centro_02,2025-09-23 00:00:00,1033,193,187,273732675,152785888,218784601
PGW_Centro_02,2025-09-23 00:15:00,830,121,114,160471673,117789382,265751803
PGW_Centro_02,2025-09-23 00:30:00,913,187,180,282209734,51726337,495063428
PGW_Centro_02,2025-09-23 00:45:00,839,169,165,227370428,193289090,589604121
PGW_Centro_02,2025-09-23 01:00:00,902,175,172,313222760,152693927,572444867
PGW_Centro_02,2025-09-23 01:15:00,1128,237,231,363559246,175985457,572256563
PGW_Centro_02,2025-09-23 01:30:00,790,178,174,76444966,35142199,115115455
PGW_Centro_02,2025-09-23 01:45:00,1319,235,225,517786167,130423254,255662888
PGW_Centro_02,2025-09-23 02:00:00,673,139,136,470029843,-646168,-4013342
PGW_Centro_02,2025-09-23 02:15:00,1277,274,261,413788233,112008855,637434292
PGW_Centro_02,2025-09-23 02:30:00,1077,187,181,405775488,103529373,226086328
PGW_Centro_02,2025-09-23 02:45:00,1089,176,174,230863906,118951110,381093229
PGW_Centro_02,2025-09-23 03:00:00,850,122,119,147578599,164430830,476863619
PGW_Centro_02,2025-09-23 03:15:00,713,81,77,149077837,-69452356,49893793
PGW_Centro_02,2025-09-23 03:30:00,1054,211,204,315519653,148975805,314948771
PGW_Centro_02,2025-09-23 03:45:00,1013,190,179,453593714,245035754,681634219
PGW_Centro_02,2025-09-23 04:00:00,1107,242,233,217237872,125948221,421059765
PGW_Centro_02,2025-09-23 04:15:00,827,222,214,23801111,46652474,209526320
PGW_Centro_02,2025-09-23 04:30:00,1146,155,156,365735398,126972574,369963084
PGW_Centro_02,2025-09-23 04:45:00,1036,189,185,327677199,23935303,409386133
PGW_Centro_02,2025-09-23 05:00:00,881,244,241,572957986,192531836,612315247
PGW_Centro_02,2025-09-23 05:15:00,1016,163,156,201127186,165263772,111190730
PGW_Centro_02,2025-09-23 05:30:00,681,187,190,67396114,185291735,327208726
PGW_Centro_02,2025-09-23 05:45:00,1036,266,261,299867047,174520327,530380409
PGW_Centro_02,2025-09-23 06:00:00,1125,226,218,341453805,127841336,340736390
PGW_Centro_02,2025-09-23 06:15:00,1225,245,236,363493015,158073186,704817412
PGW_Centro_02,2025-09-23 06:30:00,1418,241,236,483412261,241673433,599438902
PGW_Centro_02,2025-09-23 06:45:00,1355,280,269,558955069,209513495,621315267
PGW_Centro_02,2025-09-23 07:00:00,1404,224,214,264782173,284556336,694720905
PGW_Centro_02,2025-09-23 07:15:00,1525,339,329,419935414,263795514,341863308
PGW_Centro_02,2025-09-23 07:30:00,1158,225,215,337600542,204993782,251634237
PGW_Centro_02,2025-09-23 07:45:00,1323,281,272,717341939,279149328,460117355
PGW_Centro_02,2025-09-23 08:00:00,1900,361,352,513446683,375755111,1088938620
PGW_Centro_02,2025-09-23 08:15:00,1084,263,259,638856990,187461164,811442236
PGW_Centro_02,2025-09-23 08:30:00,1958,362,358,641824684,265938664,1096080790
PGW_Centro_02,2025-09-23 08:45:00,1254,255,240,370881071,263511399,1015032803
PGW_Centro_02,2025-09-23 09:00:00,2080,462,449,722103980,396723142,1196077702
PGW_Centro_02,2025-09-23 09:15:00,2071,454,434,932872226,415197341,1380942851
PGW_Centro_02,2025-09-23 09:30:00,2191,442,437,919174959,384747688,1185993340
PGW_Centro_02,2025-09-23 09:45:00,1879,334,312,768995192,190502992,1181062987
PGW_Centro_02,2025-09-23 10:00:00,1524,258,249,216914700,182482277,828333162
PGW_Centro_02,2025-09-23 10:15:00,1398,329,326,492683777,231593805,332145438
PGW_Centro_02,2025-09-23 10:30:00,1265,246,237,529220041,154120969,936517072
PGW_Centro_02,2025-09-23 10:45:00,993,192,189,311111758,107946849,661359833
PGW_Centro_02,2025-09-23 11:00:00,1065,170,161,154069585,273628773,404497025
PGW_Centro_02,2025-09-23 11:15:00,1159,200,194,561214728,321619966,745825089
PGW_Centro_02,2025-09-23 11:30:00,1666,348,336,578167567,163858685,1016315701
PGW_Centro_02,2025-09-23 11:45:00,1767,372,357,539699019,319602754,754735552
PGW_Centro_02,2025-09-23 12:00:00,2143,408,404,726325107,385009118,1026544493
PGW_Centro_02,2025-09-23 12:15:00,2252,439,440,842592270,409597604,1504044301
PGW_Centro_02,2025-09-23 12:30:00,1535,263,250,584589414,303817513,880973337
PGW_Centro_02,2025-09-23 12:45:00,1563,302,288,912806483,241620595,889837606
PGW_Centro_02,2025-09-23 13:00:00,1598,336,338,567034828,347689711,714287256
PGW_Centro_02,2025-09-23 13:15:00,1331,279,269,562258466,362679740,1036945531
PGW_Centro_02,2025-09-23 13:30:00,1895,415,400,665062283,343526164,1254251959
PGW_Centro_02,2025-09-23 13:45:00,1768,370,365,701598372,313445060,1150752334
PGW_Centro_02,2025-09-23 14:00:00,899,191,183,287701160,-13109587,557731309
PGW_Centro_02,2025-09-23 14:15:00,1752,367,351,722104596,318706757,1014349926
PGW_Centro_02,2025-09-23 14:30:00,2011,406,402,713416339,397691365,880891813
PGW_Centro_02,2025-09-23 14:45:00,1844,335,330,712744700,316691596,852122730
PGW_Centro_02,2025-09-23 15:00:00,1566,300,291,480897903,316467943,883407476
PGW_Centro_02,2025-09-23 15:15:00,1146,225,218,336858381,241225333,674354165
PGW_Centro_02,2025-09-23 15:30:00,1345,266,261,607727617,204437110,707820862
PGW_Centro_02,2025-09-23 15:45:00,1258,305,292,303348389,203604275,699194838
PGW_Centro_02,2025-09-23 16:00:00,1032,248,240,299926764,155404420,248752428
PGW_Centro_02,2025-09-23 16:15:00,1285,267,258,639898452,183780357,716417391
PGW_Centro_02,2025-09-23 16:30:00,1206,214,207,135071559,164650143,877545623
PGW_Centro_02,2025-09-23 16:45:00,1445,278,278,538075700,350066430,888502742
PGW_Centro_02,2025-09-23 17:00:00,1555,288,275,556432089,314321559,677781180
PGW_Centro_02,2025-09-23 17:15:00,1712,373,358,670411015,297406239,1111358514
PGW_Centro_02,2025-09-23 17:30:00,1665,404,388,720834240,339631765,657365700
PGW_Centro_02,2025-09-23 17:45:00,1085,191,184,342050696,319974127,739818438
PGW_Centro_02,2025-09-23 18:00:00,1825,367,363,753200773,352412606,791938460
PGW_Centro_02,2025-09-23 18:15:00,2000,470,453,814677081,363245830,1373610725
PGW_Centro_02,2025-09-23 18:30:00,1867,408,402,565559535,302549552,1215810228
PGW_Centro_02,2025-09-23 18:45:00,1964,410,395,727658875,325632118,848626468
PGW_Centro_02,2025-09-23 19:00:00,1692,386,372,627452635,272390390,741807608
PGW_Centro_02,2025-09-23 19:15:00,1759,369,364,784955225,317996487,822670599
PGW_Centro_02,2025-09-23 19:30:00,1344,249,240,705618128,310526479,971820104
PGW_Centro_02,2025-09-23 19:45:00,1962,405,394,1036881434,494512366,1273872845
PGW_Centro_02,2025-09-23 20:00:00,1712,373,359,400639341,294917724,1032940377
PGW_Centro_02,2025-09-23 20:15:00,1650,319,309,418872199,305906473,1114242003
PGW_Centro_02,2025-09-23 20:30:00,1417,286,272,473959822,319362940,1056944652
PGW_Centro_02,2025-09-23 20:45:00,1918,452,429,723419840,402780213,1199529616
PGW_Centro_02,2025-09-23 21:00:00,2175,422,406,907285564,534529706,1695863520
PGW_Centro_02,2025-09-23 21:15:00,1688,402,392,405488375,317907440,881718610
PGW_Centro_02,2025-09-23 21:30:00,1592,331,320,867368849,259673637,939131151
PGW_Centro_02,2025-09-23 21:45:00,2049,410,402,439705776,461678368,1052549644
PGW_Centro_02,2025-09-23 22:00:00,607,175,164,209886640,124351256,401972495
PGW_Centro_02,2025-09-23 22:15:00,932,149,145,182343852,163144764,169673907
PGW_Centro_02,2025-09-23 22:30:00,868,159,154,210958050,97205187,348408766
PGW_Centro_02,2025-09-23 22:45:00,816,137,134,179839075,46548693,116977226
PGW_Centro_02,2025-09-23 23:00:00,1165,226,218,294516661,98609719,536540372
PGW_Centro_02,2025-09-23 23:15:00,860,140,135,328640795,100981854,525735027
PGW_Centro_02,2025-09-23 23:30:00,854,162,160,232008488,62650201,222335389
PGW_Centro_02,2025-09-23 23:45:00,889,202,203,287418831,139153938,362459731
PGW_Algarve_02,2025-09-10 00:00:00,831,160,155,78180853,139933482,391272476
PGW_Algarve_02,2025-09-10 00:15:00,890,174,169,224930550,114087708,241525437
PGW_Algarve_02,2025-09-10 00:30:00,903,162,156,165863613,53349761,-20492019
PGW_Algarve_02,2025-09-10 00:45:00,916,204,193,197796559,117906349,720560240
PGW_Algarve_02,2025-09-10 01:00:00,721,145,136,158953546,-36141720,-177230552
PGW_Algarve_02,2025-09-10 01:15:00,724,102,98,159941413,171059372,-77487971
PGW_Algarve_02,2025-09-10 01:30:00,1097,276,266,396894373,187060005,369441412
PGW_Algarve_02,2025-09-10 01:45:00,965,183,175,341107466,111508995,463973758
PGW_Algarve_02,2025-09-10 02:00:00,698,175,175,155737947,93726435,-22791364
PGW_Algarve_02,2025-09-10 02:15:00,1121,235,227,60340321,72781690,554366027
PGW_Algarve_02,2025-09-10 02:30:00,650,145,141,270463362,59369596,556029735
PGW_Algarve_02,2025-09-10 02:45:00,1057,203,196,263088172,104444731,555509750
PGW_Algarve_02,2025-09-10 03:00:00,777,143,141,158366548,139245781,422239597
PGW_Algarve_02,2025-09-10 03:15:00,994,230,221,381589789,250803920,735327473
PGW_Algarve_02,2025-09-10 03:30:00,1229,224,216,292550790,141832872,529183326
PGW_Algarve_02,2025-09-10 03:45:00,1026,204,197,273494978,98849611,407241064
PGW_Algarve_02,2025-09-10 04:00:00,771,213,206,226857009,43478072,309286569
PGW_Algarve_02,2025-09-10 04:15:00,822,138,133,154860137,54796318,509077732
PGW_Algarve_02,2025-09-10 04:30:00,621,102,97,290947918,60351073,298940940
PGW_Algarve_02,2025-09-10 04:45:00,949,223,216,153399156,183301446,246942886
PGW_Algarve_02,2025-09-10 05:00:00,508,84,81,266875709,28611186,331493600
PGW_Algarve_02,2025-09-10 05:15:00,1020,204,203,382982123,169653223,661612726
PGW_Algarve_02,2025-09-10 05:30:00,949,231,226,270305062,175390807,702897908
PGW_Algarve_02,2025-09-10 05:45:00,850,162,152,79828588,131910249,543883455
PGW_Algarve_02,2025-09-10 06:00:00,1606,295,290,464826568,376109124,561848834
PGW_Algarve_02,2025-09-10 06:15:00,1009,211,202,342527376,85678292,428232737
PGW_Algarve_02,2025-09-10 06:30:00,925,167,162,350615434,145782289,530109554
PGW_Algarve_02,2025-09-10 06:45:00,770,187,180,223455167,93365780,321848532
PGW_Algarve_02,2025-09-10 07:00:00,1589,326,322,244579113,246926739,251921115
PGW_Algarve_02,2025-09-10 07:15:00,1302,285,278,334356543,209879150,333429449
